CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_DIRECTION,DOORING_I,WORK_ZONE_I,NUM_UNITS,INJURIES_TOTAL,CRASH_HOUR,LATITUDE,LONGITUDE,NUM_PASSENGERS,LIC_PLATE_STATE,VEHICLE_DEFECT,VEHICLE_TYPE,VEHICLE_USE,TRAVEL_DIRECTION,MANEUVER,OCCUPANT_CNT,EXCEED_SPEED_LIMIT_I,FIRST_CONTACT_POINT,PERSON_TYPE,CITY,SEX,AGE,SAFETY_EQUIPMENT,AIRBAG_DEPLOYED,EJECTION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,PEDPEDAL_ACTION,PEDPEDAL_VISIBILITY,BAC_RESULT VALUE,CELL_PHONE_USE,INJURY,FATALITIES,Location,VEHICLE_AGE,AGE_binned,VEHICLE_AGE_binned,PEDPEDAL_ACTION_NEW,PHYSICAL_CONDITION_NEW,LOCATION_NEW,LOCATION_ADDRESS
2018-09-18 14:47:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,"EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",UNABLE TO DETERMINE,W,N,N,1,2,Afternoon,41.88516733,-87.718409261,1,IL,UNABLE TO DETERMINE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,OTHER,2,N,FRONT,DRIVER,CHICAGO,M,34.0,UNABLE TO DETERMINE,DEPLOYED,NONE,OTHER,NOT OBSCURED,REMOVED BY EMS,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,13.0,between 31 and 40,11 to 15,UNABLE TO DETERMINE,REMOVED BY EMS,"41.88516733, -87.718409261","Garfield Park Conservatory Children's Garden, West Lake Street, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States of America"
2019-07-11 15:21:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,TURNING RIGHT ON RED,FAILING TO YIELD RIGHT-OF-WAY,S,N,N,2,1,Afternoon,41.765109432,-87.644556952,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,BICYCLE,CHICAGO,F,56.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,TOTALLY EJECTED,NONE,OTHER,UNABLE TO DETERMINE,CROSSING - WITH SIGNAL,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,6.0,between 51 and 60,5 to 10,CROSSING,UNABLE TO DETERMINE,"41.765109432, -87.644556952","801, West 71st Street, Becks Park, Chicago, Cook County, Illinois, 60621, United States of America"
2018-07-29 14:00:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,N,N,N,2,1,Afternoon,41.940414061,-87.653049421,0,IL,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1,N,FRONT,DRIVER,CHICAGO,M,36.0,USED SAFETY EQUIP,NOT APPLICABLE,NONE,FAILED TO YIELD,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,10.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.940414061, -87.653049421","Wilton Ave & Belmont Ave, North Wilton Avenue, Lake View, Lakeview, Chicago, Cook County, Illinois, 60657, United States of America"
2017-12-10 14:08:00,20,SIGN,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT_DIVIDED,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,UNABLE TO DETERMINE,UNABLE TO DETERMINE,S,N,N,1,1,Afternoon,41.771526051,-87.577527151,1,IL,NONE,PASSENGER,PERSONAL,S,OTHER,2,N,FRONT,DRIVER,CHICAGO,F,25.0,UNABLE TO DETERMINE,DEPLOYED,NONE,OTHER,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,1.0,between 19 and 30,Below 5,UNABLE TO DETERMINE,NORMAL,"41.771526051, -87.577527151","1931, East 68th Street, Jackson Park Highlands District, Chicago, Cook County, Illinois, 60649, United States of America"
2018-11-12 22:15:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,DISREGARDING TRAFFIC SIGNALS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,W,N,N,2,2,Night,41.890931093,-87.677034967,2,IL,UNABLE TO DETERMINE,PASSENGER,RIDESHARE SERVICE,W,STRAIGHT AHEAD,3,N,SIDE,DRIVER,ROCKFORD,F,36.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,5.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.890931093, -87.677034967","2000-2006, West Grand Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States of America"
2018-12-08 12:48:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,ROAD CONSTRUCTION/MAINTENANCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,W,N,Y,1,1,Afternoon,41.925347364,-87.64851437,0,TN,NONE,PASSENGER,PERSONAL,E,TURN,1,N,FRONT,DRIVER,MANCHESTER,M,77.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,OTHER,NOT OBSCURED,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,3.0,Over 60,Below 5,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.925347364, -87.64851437","North Lincoln Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States of America"
2018-12-19 17:09:00,30,NO_SIGN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,S,N,N,2,2,Afternoon,41.792569159,-87.766107172,0,IL,NONE,PASSENGER,PERSONAL,W,TURN,1,N,FRONT,DRIVER,CHICAGO,M,18.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,FAILED TO YIELD,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,21.0,below 18,Over 15,UNABLE TO DETERMINE,NORMAL,"41.792569159, -87.766107172","5735, West 55th Street, Garfield Ridge, Chicago, Cook County, Illinois, 60638, United States of America"
2019-08-28 13:00:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,W,Y,N,2,1,Afternoon,41.885687947,-87.652464446,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,BICYCLE,CHICAGO,M,53.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,NONE,FAILED TO YIELD,NOT OBSCURED,NORMAL,WITH TRAFFIC,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,10.0,between 51 and 60,5 to 10,WITH TRAFFIC,NORMAL,"41.885687947, -87.652464446","1006, West Lake Street, Near West Side, Chicago, Cook County, Illinois, 60661, United States of America"
2020-06-09 17:29:00,30,SIGN,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,N,N,FOLLOWING TOO CLOSELY,WEATHER,W,N,N,3,1,Afternoon,41.779272915,-87.669137389,1,IL,UNABLE TO DETERMINE,PICKUP,CONSTRUCTION/MAINTENANCE,E,STRAIGHT AHEAD,2,N,OTHER,DRIVER,CHICAGO,M,28.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,OTHER,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,13.0,between 19 and 30,11 to 15,UNABLE TO DETERMINE,NORMAL,"41.779272915, -87.669137389","South Wood Street, West Englewood, Chicago, Cook County, Illinois, 60636, United States of America"
2019-05-25 22:54:00,25,SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,N,N,N,2,1,Night,42.006296324,-87.667958625,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,CHICAGO,F,32.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,NOT OBSCURED,NORMAL,CROSSING - WITH SIGNAL,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,8.0,between 31 and 40,5 to 10,CROSSING,NORMAL,"42.006296324, -87.667958625","6822-6828, North Greenview Avenue, Rogers Park, Chicago, Cook County, Illinois, 60626, United States of America"
2018-12-11 11:05:00,30,SIGN,NOT FUNCTIONING,CLEAR,DAYLIGHT,ANGLE,NOT_DIVIDED,6,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,W,N,N,2,3,Morning,41.758237632,-87.631413655,1,TX,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,2,N,FRONT,DRIVER,CHICAGO,F,23.0,USED SAFETY EQUIP,DEPLOYED,NONE,OTHER,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,10.0,between 19 and 30,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.758237632, -87.631413655","7499, South Vincennes Avenue, Auburn Park, Chicago, Cook County, Illinois, 60621, United States of America"
2019-11-09 16:35:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DUSK,PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,S,N,N,2,1,Afternoon,41.846245644,-87.704945372,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,MAYWOOD,F,76.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,NOT OBSCURED,NORMAL,CROSSING - WITH SIGNAL,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,9.0,Over 60,5 to 10,CROSSING,NORMAL,"41.846245644, -87.704945372","2501, South Kedzie Avenue, South Lawndale, Chicago, Cook County, Illinois, 60623, United States of America"
2018-01-01 05:41:00,30,NO_SIGN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT_DIVIDED,2,STRAIGHT AND LEVEL,ICE,NO DEFECTS,N,N,Y,NOT APPLICABLE,NOT APPLICABLE,W,N,N,2,1,Early_morning,41.876963804,-87.726655703,1,IL,UNABLE TO DETERMINE,PASSENGER,UNKNOWN/NA,N,OTHER,1,N,FRONT,UNABLE TO DETERMINE,OTHER,UNABLE TO DETERMINE,41.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,5.0,between 41 and 50,5 to 10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.876963804, -87.726655703","4027, West Jackson Boulevard, West Garfield Park, Chicago, Cook County, Illinois, 60644, United States of America"
2019-05-08 23:56:00,30,SIGN,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,DIVIDED,2,STRAIGHT AND LEVEL,WET,CLEAR,Y,N,N,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,W,N,N,2,2,Night,41.982795165,-87.784114099,1,IL,UNABLE TO DETERMINE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,OTHER,2,N,OTHER,DRIVER,CHICAGO,M,17.0,USED SAFETY EQUIP,UNABLE TO DETERMINE,NONE,OTHER,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,7.0,below 18,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.982795165, -87.784114099","CTA Nagle Substation, 6223, West Bryn Mawr Avenue, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60656, United States of America"
2018-10-12 18:00:00,25,SIGN,FUNCTIONING PROPERLY,CLEAR,DUSK,ANGLE,DIVIDED,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,DISREGARDING TRAFFIC SIGNALS,FAILING TO REDUCE SPEED TO AVOID CRASH,S,N,N,3,1,Night,41.830922442,-87.631650518,0,IL,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1,N,SIDE,DRIVER,CHICAGO,F,55.0,UNABLE TO DETERMINE,NOT DEPLOYED,UNABLE TO DETERMINE,NONE,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,9.0,between 51 and 60,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.830922442, -87.631650518","Guaranteed Rate Field, 333, West 35th Street, Armour Square, Chicago, Cook County, Illinois, 60616, United States of America"
2018-08-04 15:10:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT_DIVIDED,4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,UNABLE TO DETERMINE,FAILING TO REDUCE SPEED TO AVOID CRASH,W,N,N,5,2,Afternoon,41.880433427,-87.758890181,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,W,OTHER,0,N,REAR,UNABLE TO DETERMINE,OTHER,UNABLE TO DETERMINE,37.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,5.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.880433427, -87.758890181","Soul Saving Missionary Baptist Church, West Madison Street, Austin, Chicago, Cook County, Illinois, 60644, United States of America"
2018-09-14 19:10:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DUSK,TURNING,DIVIDED,4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,IMPROPER LANE USAGE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,S,N,N,2,1,Night,41.867387914,-87.620491034,1,IL,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,TURN,2,N,FRONT,DRIVER,CHICAGO,F,48.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,7.0,between 41 and 50,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.867387914, -87.620491034","East Roosevelt Road, Near South Side, South Loop, Chicago, Cook County, Illinois, 60605, United States of America"
2018-03-04 18:25:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),DISREGARDING TRAFFIC SIGNALS,W,N,N,4,3,Night,41.924984794,-87.672461134,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1,N,FRONT,DRIVER,DES PLAINES,M,54.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,NONE,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,22.0,between 51 and 60,Over 15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.924984794, -87.672461134","Starbucks, 1730, West Fullerton Avenue, Lincoln Park, Chicago, Cook County, Illinois, 606476, United States of America"
2017-11-24 10:51:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,W,N,N,2,1,Morning,41.78693643,-87.643696781,0,IN,NONE,PASSENGER,PERSONAL,E,TURN,1,N,FRONT,DRIVER,CHICAGO,F,23.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,IMPROPER TURN,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,12.0,between 19 and 30,11 to 15,UNABLE TO DETERMINE,NORMAL,"41.78693643, -87.643696781","5907, South Emerald Avenue, Englewood, Chicago, Cook County, Illinois, 60621, United States of America"
2019-08-13 02:30:00,30,SIGN,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,NOT_DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),S,N,N,3,4,Early_morning,41.779810206,-87.654652932,1,IL,NONE,SPORT UTILITY VEHICLE (SUV),POLICE,N,STRAIGHT AHEAD,2,N,OTHER,DRIVER,CHICAGO,F,30.0,USED SAFETY EQUIP,DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,2.0,between 19 and 30,Below 5,UNABLE TO DETERMINE,NORMAL,"41.779810206, -87.654652932","1200, West 63rd Street, West Englewood, Chicago, Cook County, Illinois, 60636, United States of America"
2018-10-03 13:59:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,UNABLE TO DETERMINE,NOT APPLICABLE,S,N,N,2,1,Afternoon,41.744947346,-87.653444044,0,XX,UNABLE TO DETERMINE,OTHER,UNKNOWN/NA,N,OTHER,1,N,FRONT,DRIVER,OTHER,X,42.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,9.0,between 41 and 50,5 to 10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.744947346, -87.653444044","Dollar General, 8201, South Racine Avenue, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America"
2018-01-27 18:23:00,30,NO_SIGN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT_DIVIDED,4,STRAIGHT AND LEVEL,NO DEFECTS,CLEAR,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,W,N,N,2,1,Night,41.90973389,-87.746244973,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,CHICAGO,M,24.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,OTHER,UNABLE TO DETERMINE,CROSSING - AGAINST SIGNAL,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,10.0,between 19 and 30,5 to 10,CROSSING,UNABLE TO DETERMINE,"41.90973389, -87.746244973","Church's Chicken, 4812, West North Avenue, Beat 2523, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States of America"
2020-09-07 19:00:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,CLEAR,Y,N,Y,UNABLE TO DETERMINE,UNABLE TO DETERMINE,W,N,N,2,1,Night,42.003656541,-87.670643598,0,IL,UNABLE TO DETERMINE,OTHER,UNKNOWN/NA,E,STRAIGHT AHEAD,1,N,OTHER,DRIVER,OTHER,X,44.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,FAILED TO YIELD,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,15.0,between 41 and 50,11 to 15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"42.003656541, -87.670643598","1600, West North Shore Avenue, Rogers Park, Chicago, Cook County, Illinois, 60626, United States of America"
2018-08-25 17:02:00,20,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,W,N,N,2,1,Afternoon,41.994131734,-87.695805461,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1,N,FRONT,DRIVER,DES PLAINES,F,63.0,DID NOT USE SAFETY EQUIP,NOT DEPLOYED,NONE,DISREGARDED CONTROL DEVICES,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,18.0,Over 60,Over 15,UNABLE TO DETERMINE,NORMAL,"41.994131734, -87.695805461","6201-6203, North Talman Avenue, West Ridge, Rogers Park, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States of America"
2020-03-25 09:05:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,PHYSICAL CONDITION OF DRIVER,NOT APPLICABLE,W,N,N,6,4,Morning,41.779076975,-87.683416984,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,CHICAGO,F,23.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,OTHER,NORMAL,NO ACTION,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,6.0,between 19 and 30,5 to 10,NO ACTION,NORMAL,"41.779076975, -87.683416984","6301-6311, South Western Avenue, Chicago Lawn, Chicago, Cook County, Illinois, 60643, United States of America"
2017-11-13 05:45:00,30,NO_SIGN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,UNABLE TO DETERMINE,UNABLE TO DETERMINE,W,N,N,2,1,Early_morning,41.915870182,-87.687486588,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1,N,FRONT,DRIVER,HARWOOD-HEIGHTS,M,75.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FAILED TO YIELD,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,3.0,Over 60,Below 5,UNABLE TO DETERMINE,NORMAL,"41.915870182, -87.687486588","2413, West Cortland Street, Logan Square, Chicago, Cook County, Illinois, 60639, United States of America"
2020-09-27 02:40:00,30,NO_SIGN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",IMPROPER LANE USAGE,S,N,N,3,1,Early_morning,41.842495226,-87.734086,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1,N,FRONT,DRIVER,CHICAGO,M,30.0,UNABLE TO DETERMINE,DEPLOYED,NONE,OTHER,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,13.0,between 19 and 30,11 to 15,UNABLE TO DETERMINE,NORMAL,"41.842495226, -87.734086","2655, South Kostner Avenue, South Lawndale, Chicago, Cook County, Illinois, 60623, United States of America"
2019-05-02 15:20:00,15,NO_SIGN,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,PEDESTRIAN,DIVIDED,2,CURVE ON HILLCREST,WET,NO DEFECTS,Y,N,N,UNABLE TO DETERMINE,NOT APPLICABLE,N,N,N,2,1,Afternoon,41.900524957,-87.699432954,0,IL,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1,N,OTHER,DRIVER,CHICAGO,F,33.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,OTHER,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,7.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.900524957, -87.699432954","Norwegian American Hospital, 1044, North Francisco Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States of America"
